agents,map_file,solver,solved,soc,soc_lb,makespan,makespan_lb,sum_of_loss,sum_of_loss_lb,comp_time,seed,Opti_Deadline,Bool_Opti,Scenario_File,N,opti_objective,functype
180,warehouse-10-20-10-2-1.map,planner,1,21487,15038,272,190,19110,15038,18,0,0,False,warehouse-10-20-10-2-1-random-9.scen,180,False,
180,warehouse-10-20-10-2-1.map,planner,1,21487,15038,272,190,19110,15038,10118,0,0,False,warehouse-10-20-10-2-1-random-9.scen,180,True,
180,warehouse-10-20-10-2-1.map,planner,0,0,15038,0,190,0,15038,10447,0,0,True,warehouse-10-20-10-2-1-random-9.scen,180,False,opti
180,warehouse-10-20-10-2-1.map,planner,0,0,15038,0,190,0,15038,10424,0,0,True,warehouse-10-20-10-2-1-random-9.scen,180,True,opti
180,warehouse-10-20-10-2-1.map,planner,0,0,15038,0,190,0,15038,10471,0,4,True,warehouse-10-20-10-2-1-random-9.scen,180,False,opti
180,warehouse-10-20-10-2-1.map,planner,0,0,15038,0,190,0,15038,10453,0,4,True,warehouse-10-20-10-2-1-random-9.scen,180,True,opti
180,warehouse-10-20-10-2-1.map,planner,0,0,15038,0,190,0,15038,10461,0,16,True,warehouse-10-20-10-2-1-random-9.scen,180,False,opti
180,warehouse-10-20-10-2-1.map,planner,0,0,15038,0,190,0,15038,10441,0,16,True,warehouse-10-20-10-2-1-random-9.scen,180,True,opti
180,warehouse-10-20-10-2-1.map,planner,0,0,15038,0,190,0,15038,10469,0,64,True,warehouse-10-20-10-2-1-random-9.scen,180,False,opti
180,warehouse-10-20-10-2-1.map,planner,0,0,15038,0,190,0,15038,10431,0,64,True,warehouse-10-20-10-2-1-random-9.scen,180,True,opti
260,warehouse-10-20-10-2-1.map,planner,1,33674,21021,290,190,29224,21021,27,0,0,False,warehouse-10-20-10-2-1-random-9.scen,260,False,
260,warehouse-10-20-10-2-1.map,planner,1,32536,21021,259,190,28476,21021,10408,0,0,False,warehouse-10-20-10-2-1-random-9.scen,260,True,
260,warehouse-10-20-10-2-1.map,planner,0,0,21021,0,190,0,21021,10296,0,0,True,warehouse-10-20-10-2-1-random-9.scen,260,False,opti
260,warehouse-10-20-10-2-1.map,planner,0,0,21021,0,190,0,21021,10288,0,0,True,warehouse-10-20-10-2-1-random-9.scen,260,True,opti
260,warehouse-10-20-10-2-1.map,planner,0,0,21021,0,190,0,21021,10298,0,4,True,warehouse-10-20-10-2-1-random-9.scen,260,False,opti
260,warehouse-10-20-10-2-1.map,planner,0,0,21021,0,190,0,21021,10276,0,4,True,warehouse-10-20-10-2-1-random-9.scen,260,True,opti
260,warehouse-10-20-10-2-1.map,planner,0,0,21021,0,190,0,21021,10290,0,16,True,warehouse-10-20-10-2-1-random-9.scen,260,False,opti
260,warehouse-10-20-10-2-1.map,planner,0,0,21021,0,190,0,21021,10293,0,16,True,warehouse-10-20-10-2-1-random-9.scen,260,True,opti
260,warehouse-10-20-10-2-1.map,planner,0,0,21021,0,190,0,21021,10297,0,64,True,warehouse-10-20-10-2-1-random-9.scen,260,False,opti
260,warehouse-10-20-10-2-1.map,planner,0,0,21021,0,190,0,21021,10283,0,64,True,warehouse-10-20-10-2-1-random-9.scen,260,True,opti
20,warehouse-10-20-10-2-1.map,planner,1,2073,1816,186,176,1938,1816,2,0,0,False,warehouse-10-20-10-2-1-random-15.scen,20,False,
20,warehouse-10-20-10-2-1.map,planner,1,1816,1816,176,176,1816,1816,4310,0,0,False,warehouse-10-20-10-2-1-random-15.scen,20,True,
20,warehouse-10-20-10-2-1.map,planner,1,2079,1816,188,176,1944,1816,2,0,0,True,warehouse-10-20-10-2-1-random-15.scen,20,False,opti
