agents,map_file,solver,solved,soc,soc_lb,makespan,makespan_lb,sum_of_loss,sum_of_loss_lb,comp_time,seed,Opti_Deadline,Bool_Opti,Scenario_File,N,opti_objective,functype
20,ht_chantry.map,planner,1,1708,1693,190,190,1708,1693,2,0,4,True,ht_chantry-random-12.scen,20,False,opti
20,ht_chantry.map,planner,1,1732,1693,190,190,1700,1693,11021,0,4,True,ht_chantry-random-12.scen,20,True,opti
20,ht_chantry.map,planner,1,1708,1693,190,190,1708,1693,2,0,16,True,ht_chantry-random-12.scen,20,False,opti
20,ht_chantry.map,planner,1,1732,1693,190,190,1700,1693,11028,0,16,True,ht_chantry-random-12.scen,20,True,opti
20,ht_chantry.map,planner,1,1708,1693,190,190,1708,1693,2,0,64,True,ht_chantry-random-12.scen,20,False,opti
20,ht_chantry.map,planner,1,1732,1693,190,190,1700,1693,11005,0,64,True,ht_chantry-random-12.scen,20,True,opti
100,ht_chantry.map,planner,1,10184,8786,190,190,9260,8786,10,0,0,False,ht_chantry-random-12.scen,100,False,
100,ht_chantry.map,planner,1,10184,8786,190,190,9260,8786,11388,0,0,False,ht_chantry-random-12.scen,100,True,
100,ht_chantry.map,planner,1,10184,8786,190,190,9260,8786,10,0,0,True,ht_chantry-random-12.scen,100,False,opti
100,ht_chantry.map,planner,1,10184,8786,190,190,9260,8786,11207,0,0,True,ht_chantry-random-12.scen,100,True,opti
100,ht_chantry.map,planner,1,10159,8786,190,190,9294,8786,10,0,4,True,ht_chantry-random-12.scen,100,False,opti
100,ht_chantry.map,planner,1,10320,8786,191,190,9291,8786,10232,0,4,True,ht_chantry-random-12.scen,100,True,opti
100,ht_chantry.map,planner,1,10159,8786,190,190,9294,8786,9,0,16,True,ht_chantry-random-12.scen,100,False,opti
100,ht_chantry.map,planner,1,10320,8786,191,190,9291,8786,10230,0,16,True,ht_chantry-random-12.scen,100,True,opti
100,ht_chantry.map,planner,1,10159,8786,190,190,9294,8786,10,0,64,True,ht_chantry-random-12.scen,100,False,opti
100,ht_chantry.map,planner,1,10320,8786,191,190,9291,8786,10221,0,64,True,ht_chantry-random-12.scen,100,True,opti
180,ht_chantry.map,planner,1,20776,16810,195,195,18478,16810,18,0,0,False,ht_chantry-random-12.scen,180,False,
180,ht_chantry.map,planner,1,20776,16810,195,195,18478,16810,10801,0,0,False,ht_chantry-random-12.scen,180,True,
180,ht_chantry.map,planner,1,20776,16810,195,195,18478,16810,20,0,0,True,ht_chantry-random-12.scen,180,False,opti
180,ht_chantry.map,planner,1,20776,16810,195,195,18478,16810,10871,0,0,True,ht_chantry-random-12.scen,180,True,opti
