agents,map_file,solver,solved,soc,soc_lb,makespan,makespan_lb,sum_of_loss,sum_of_loss_lb,comp_time,seed,Opti_Deadline,Bool_Opti,Scenario_File,N,opti_objective,functype
260,den520d.map,planner,1,52554,45945,391,391,47067,45945,10364,0,64,True,den520d-random-2.scen,260,True,opti
260,den520d.map,planner,1,52554,45945,391,391,47067,45945,10387,0,256,True,den520d-random-2.scen,260,True,opti
380,den520d.map,planner,1,78767,66215,393,391,68685,66215,10054,0,0,False,den520d-random-2.scen,380,True,
380,den520d.map,planner,1,78767,66215,393,391,68685,66215,10059,0,0,True,den520d-random-2.scen,380,True,opti
380,den520d.map,planner,1,78013,66215,397,391,68502,66215,10043,0,1,True,den520d-random-2.scen,380,True,opti
380,den520d.map,planner,1,77910,66215,393,391,68342,66215,10265,0,4,True,den520d-random-2.scen,380,True,opti
380,den520d.map,planner,1,79018,66215,393,391,68512,66215,10325,0,16,True,den520d-random-2.scen,380,True,opti
380,den520d.map,planner,1,78901,66215,392,391,68370,66215,10062,0,64,True,den520d-random-2.scen,380,True,opti
380,den520d.map,planner,1,77774,66215,393,391,68411,66215,10181,0,256,True,den520d-random-2.scen,380,True,opti
500,den520d.map,planner,1,110056,88713,405,405,92862,88713,10038,0,0,False,den520d-random-2.scen,500,True,
500,den520d.map,planner,1,109550,88713,407,405,92901,88713,10041,0,0,True,den520d-random-2.scen,500,True,opti
500,den520d.map,planner,1,110786,88713,407,405,92505,88713,10177,0,1,True,den520d-random-2.scen,500,True,opti
500,den520d.map,planner,1,108961,88713,405,405,92582,88713,10127,0,4,True,den520d-random-2.scen,500,True,opti
500,den520d.map,planner,1,108690,88713,407,405,92418,88713,10201,0,16,True,den520d-random-2.scen,500,True,opti
500,den520d.map,planner,1,108737,88713,408,405,92514,88713,10217,0,64,True,den520d-random-2.scen,500,True,opti
500,den520d.map,planner,1,109937,88713,407,405,92670,88713,10122,0,256,True,den520d-random-2.scen,500,True,opti
620,den520d.map,planner,1,139115,110830,426,425,116735,110830,10196,0,0,False,den520d-random-2.scen,620,True,
620,den520d.map,planner,1,140213,110830,425,425,117180,110830,10190,0,0,True,den520d-random-2.scen,620,True,opti
620,den520d.map,planner,1,138829,110830,425,425,116590,110830,10211,0,1,True,den520d-random-2.scen,620,True,opti
620,den520d.map,planner,1,139379,110830,425,425,116804,110830,10052,0,4,True,den520d-random-2.scen,620,True,opti
620,den520d.map,planner,1,139215,110830,425,425,116377,110830,10112,0,16,True,den520d-random-2.scen,620,True,opti
620,den520d.map,planner,1,138880,110830,425,425,116647,110830,10059,0,64,True,den520d-random-2.scen,620,True,opti
620,den520d.map,planner,1,138115,110830,426,425,116273,110830,10056,0,256,True,den520d-random-2.scen,620,True,opti
740,den520d.map,planner,1,169072,129980,425,425,139103,129980,10057,0,0,False,den520d-random-2.scen,740,True,
740,den520d.map,planner,1,170275,129980,425,425,138878,129980,10103,0,0,True,den520d-random-2.scen,740,True,opti
740,den520d.map,planner,1,170130,129980,425,425,138863,129980,10039,0,1,True,den520d-random-2.scen,740,True,opti
740,den520d.map,planner,1,169262,129980,428,425,138305,129980,10136,0,4,True,den520d-random-2.scen,740,True,opti
740,den520d.map,planner,1,169478,129980,426,425,138374,129980,10130,0,16,True,den520d-random-2.scen,740,True,opti
740,den520d.map,planner,1,167679,129980,425,425,138017,129980,10052,0,64,True,den520d-random-2.scen,740,True,opti
740,den520d.map,planner,1,167534,129980,427,425,138308,129980,10133,0,256,True,den520d-random-2.scen,740,True,opti
860,den520d.map,planner,1,201935,152023,425,425,164810,152023,10062,0,0,False,den520d-random-2.scen,860,True,
860,den520d.map,planner,1,202158,152023,427,425,164344,152023,10049,0,0,True,den520d-random-2.scen,860,True,opti
860,den520d.map,planner,1,198352,152023,427,425,163741,152023,10036,0,1,True,den520d-random-2.scen,860,True,opti
860,den520d.map,planner,1,200272,152023,431,425,163622,152023,10036,0,4,True,den520d-random-2.scen,860,True,opti
